mr_id,input_id,subtask,source_text,source_label,followup_text,expected_output_relation,variant,skip_reason
CHR-GEN-018,imdb-7494,SA,"Nothing Carson Daly has EVER said or done on this show has EVER made me laugh, or even smile a little. I DO NOT understand how this show has survived for so many years.<br /><br />Even the ""funny"" band member is just like one of those kids in high school who thinks nobody is good enough to even look at him. Daly and that dude are just arrogant frat boys. It seems like they don't even try to be a little funny.<br /><br />AWFUL AWFUL AWFUL show.<br /><br />It makes my soul cry.<br /><br />I just cannot stress enough how AWFUL this show is. Don't watch it. But if you absolutely have to, I recommend clawing your eyes out and clogging your ears with cement beforehand.",0,"nothing carson daly has ever said or done on this show has ever made me laugh, or even smile a little. i do not understand how this show has survived for so many years.<br /><br />even the ""funny"" band member is just like one of those kids in high school who thinks nobody is good enough to even look at him. daly and that dude are just arrogant frat boys. it seems like they don't even try to be a little funny.<br /><br />awful awful awful show.<br /><br />it makes my soul cry.<br /><br />i just cannot stress enough how awful this show is. don't watch it. but if you absolutely have to, i recommend clawing your eyes out and clogging your ears with cement beforehand.",label_unchanged,lowercase,
CHR-GEN-018,imdb-6127,SA,"Very Cliched. Quite corny. Acting gets worse as the show goes on. Don't believe anything that folks say about the ""realism"" that this movie is supposed to portray. It's just a shoot'em up. Interesting twist in that the VC sieging the base were given a human face and weren't portrayed as evil incarnate.",0,"VERY CLICHED. QUITE CORNY. ACTING GETS WORSE AS THE SHOW GOES ON. DON'T BELIEVE ANYTHING THAT FOLKS SAY ABOUT THE ""REALISM"" THAT THIS MOVIE IS SUPPOSED TO PORTRAY. IT'S JUST A SHOOT'EM UP. INTERESTING TWIST IN THAT THE VC SIEGING THE BASE WERE GIVEN A HUMAN FACE AND WEREN'T PORTRAYED AS EVIL INCARNATE.",label_unchanged,uppercase,
CHR-GEN-018,imdb-6127,SA,"Very Cliched. Quite corny. Acting gets worse as the show goes on. Don't believe anything that folks say about the ""realism"" that this movie is supposed to portray. It's just a shoot'em up. Interesting twist in that the VC sieging the base were given a human face and weren't portrayed as evil incarnate.",0,"very cliched. quite corny. acting gets worse as the show goes on. don't believe anything that folks say about the ""realism"" that this movie is supposed to portray. it's just a shoot'em up. interesting twist in that the vc sieging the base were given a human face and weren't portrayed as evil incarnate.",label_unchanged,lowercase,
CHR-GEN-018,imdb-11456,SA,"Cimarron was painful to sit through. Although Irene Dunn does a good job with the heavy-handed script, Richard Dix' pompous and overacted role is brutal. The passage of time has not treated the character of Isaiah, as well as other racial and religious notions, well, although the movie is somewhat progressive on the roles of women and the mistreatment of Native Americans. The editing is especially weak. This is, without a doubt, the worst of all the ""best"" pictures.",0,"CIMARRON WAS PAINFUL TO SIT THROUGH. ALTHOUGH IRENE DUNN DOES A GOOD JOB WITH THE HEAVY-HANDED SCRIPT, RICHARD DIX' POMPOUS AND OVERACTED ROLE IS BRUTAL. THE PASSAGE OF TIME HAS NOT TREATED THE CHARACTER OF ISAIAH, AS WELL AS OTHER RACIAL AND RELIGIOUS NOTIONS, WELL, ALTHOUGH THE MOVIE IS SOMEWHAT PROGRESSIVE ON THE ROLES OF WOMEN AND THE MISTREATMENT OF NATIVE AMERICANS. THE EDITING IS ESPECIALLY WEAK. THIS IS, WITHOUT A DOUBT, THE WORST OF ALL THE ""BEST"" PICTURES.",label_unchanged,uppercase,
CHR-GEN-018,imdb-11456,SA,"Cimarron was painful to sit through. Although Irene Dunn does a good job with the heavy-handed script, Richard Dix' pompous and overacted role is brutal. The passage of time has not treated the character of Isaiah, as well as other racial and religious notions, well, although the movie is somewhat progressive on the roles of women and the mistreatment of Native Americans. The editing is especially weak. This is, without a doubt, the worst of all the ""best"" pictures.",0,"cimarron was painful to sit through. although irene dunn does a good job with the heavy-handed script, richard dix' pompous and overacted role is brutal. the passage of time has not treated the character of isaiah, as well as other racial and religious notions, well, although the movie is somewhat progressive on the roles of women and the mistreatment of native americans. the editing is especially weak. this is, without a doubt, the worst of all the ""best"" pictures.",label_unchanged,lowercase,
CHR-GEN-018,imdb-8981,SA,"This movie is not so good as I thought it would be. There is no story whatsoever, no characters and some dialog would have been nice. The gore effects are good and it gets quite bloody at times but nothing over the top. It starts with an autopsy on a man and when that is over the scene with the girl starts. The music is a classic score and fits the movie very well. They should have made a 90 minutes version in which they could have had some time for character development so we can feel sorry for the person on the autopsy table. And some more info about the morticians would have made this movie far scarier than it is. Don't expect a scary movie but a nice, gory special effects reel.",0,"THIS MOVIE IS NOT SO GOOD AS I THOUGHT IT WOULD BE. THERE IS NO STORY WHATSOEVER, NO CHARACTERS AND SOME DIALOG WOULD HAVE BEEN NICE. THE GORE EFFECTS ARE GOOD AND IT GETS QUITE BLOODY AT TIMES BUT NOTHING OVER THE TOP. IT STARTS WITH AN AUTOPSY ON A MAN AND WHEN THAT IS OVER THE SCENE WITH THE GIRL STARTS. THE MUSIC IS A CLASSIC SCORE AND FITS THE MOVIE VERY WELL. THEY SHOULD HAVE MADE A 90 MINUTES VERSION IN WHICH THEY COULD HAVE HAD SOME TIME FOR CHARACTER DEVELOPMENT SO WE CAN FEEL SORRY FOR THE PERSON ON THE AUTOPSY TABLE. AND SOME MORE INFO ABOUT THE MORTICIANS WOULD HAVE MADE THIS MOVIE FAR SCARIER THAN IT IS. DON'T EXPECT A SCARY MOVIE BUT A NICE, GORY SPECIAL EFFECTS REEL.",label_unchanged,uppercase,
CHR-GEN-018,imdb-8981,SA,"This movie is not so good as I thought it would be. There is no story whatsoever, no characters and some dialog would have been nice. The gore effects are good and it gets quite bloody at times but nothing over the top. It starts with an autopsy on a man and when that is over the scene with the girl starts. The music is a classic score and fits the movie very well. They should have made a 90 minutes version in which they could have had some time for character development so we can feel sorry for the person on the autopsy table. And some more info about the morticians would have made this movie far scarier than it is. Don't expect a scary movie but a nice, gory special effects reel.",0,"this movie is not so good as i thought it would be. there is no story whatsoever, no characters and some dialog would have been nice. the gore effects are good and it gets quite bloody at times but nothing over the top. it starts with an autopsy on a man and when that is over the scene with the girl starts. the music is a classic score and fits the movie very well. they should have made a 90 minutes version in which they could have had some time for character development so we can feel sorry for the person on the autopsy table. and some more info about the morticians would have made this movie far scarier than it is. don't expect a scary movie but a nice, gory special effects reel.",label_unchanged,lowercase,
CHR-GEN-018,imdb-12787,SA,"Like some other people wrote, I'm a die-hard mario fan, and I loved this game. <br /><br />This game starts slightly boring, but trust me, it's worth it. As soon as you start, your hooked! The levels are fun and exiting. They will hook you 'till your mind turns to mush. I'm not kidding. This game is also orchestrated, and is beautifully done. <br /><br />To keep this spoiler free, I have to keep my mouth shut about details. But please try this game! It'll be worth it!<br /><br />Story: 9.9 Action: 10.1 (It's that good!) Hardness: 10 Attention Grabber: 10 Average: 10",1,"LIKE SOME OTHER PEOPLE WROTE, I'M A DIE-HARD MARIO FAN, AND I LOVED THIS GAME. <BR /><BR />THIS GAME STARTS SLIGHTLY BORING, BUT TRUST ME, IT'S WORTH IT. AS SOON AS YOU START, YOUR HOOKED! THE LEVELS ARE FUN AND EXITING. THEY WILL HOOK YOU 'TILL YOUR MIND TURNS TO MUSH. I'M NOT KIDDING. THIS GAME IS ALSO ORCHESTRATED, AND IS BEAUTIFULLY DONE. <BR /><BR />TO KEEP THIS SPOILER FREE, I HAVE TO KEEP MY MOUTH SHUT ABOUT DETAILS. BUT PLEASE TRY THIS GAME! IT'LL BE WORTH IT!<BR /><BR />STORY: 9.9 ACTION: 10.1 (IT'S THAT GOOD!) HARDNESS: 10 ATTENTION GRABBER: 10 AVERAGE: 10",label_unchanged,uppercase,
CHR-GEN-018,imdb-12787,SA,"Like some other people wrote, I'm a die-hard mario fan, and I loved this game. <br /><br />This game starts slightly boring, but trust me, it's worth it. As soon as you start, your hooked! The levels are fun and exiting. They will hook you 'till your mind turns to mush. I'm not kidding. This game is also orchestrated, and is beautifully done. <br /><br />To keep this spoiler free, I have to keep my mouth shut about details. But please try this game! It'll be worth it!<br /><br />Story: 9.9 Action: 10.1 (It's that good!) Hardness: 10 Attention Grabber: 10 Average: 10",1,"like some other people wrote, i'm a die-hard mario fan, and i loved this game. <br /><br />this game starts slightly boring, but trust me, it's worth it. as soon as you start, your hooked! the levels are fun and exiting. they will hook you 'till your mind turns to mush. i'm not kidding. this game is also orchestrated, and is beautifully done. <br /><br />to keep this spoiler free, i have to keep my mouth shut about details. but please try this game! it'll be worth it!<br /><br />story: 9.9 action: 10.1 (it's that good!) hardness: 10 attention grabber: 10 average: 10",label_unchanged,lowercase,
CHR-GEN-018,imdb-19886,SA,"This is one of a very few movies with terrific acting, wonderful story line and worthwhile to watch. It is about changes in life. It is about how happiness can be found when one is true to oneself. It is about accepting oneself and others. It is about life challenges. It is about coming to term with reality. It is about courage. It is about love. Both actresses are very true to their role. The actresses had very good chemistry between one another in the movie. This is the key of the movie that made the movie. It is rare to see an independent film like this one. One could tell the hard work that the film crew had to have while producing this movie. I wish to see more movie from this producer/writer. See the movie, you will love it.",1,"THIS IS ONE OF A VERY FEW MOVIES WITH TERRIFIC ACTING, WONDERFUL STORY LINE AND WORTHWHILE TO WATCH. IT IS ABOUT CHANGES IN LIFE. IT IS ABOUT HOW HAPPINESS CAN BE FOUND WHEN ONE IS TRUE TO ONESELF. IT IS ABOUT ACCEPTING ONESELF AND OTHERS. IT IS ABOUT LIFE CHALLENGES. IT IS ABOUT COMING TO TERM WITH REALITY. IT IS ABOUT COURAGE. IT IS ABOUT LOVE. BOTH ACTRESSES ARE VERY TRUE TO THEIR ROLE. THE ACTRESSES HAD VERY GOOD CHEMISTRY BETWEEN ONE ANOTHER IN THE MOVIE. THIS IS THE KEY OF THE MOVIE THAT MADE THE MOVIE. IT IS RARE TO SEE AN INDEPENDENT FILM LIKE THIS ONE. ONE COULD TELL THE HARD WORK THAT THE FILM CREW HAD TO HAVE WHILE PRODUCING THIS MOVIE. I WISH TO SEE MORE MOVIE FROM THIS PRODUCER/WRITER. SEE THE MOVIE, YOU WILL LOVE IT.",label_unchanged,uppercase,
CHR-GEN-018,imdb-19886,SA,"This is one of a very few movies with terrific acting, wonderful story line and worthwhile to watch. It is about changes in life. It is about how happiness can be found when one is true to oneself. It is about accepting oneself and others. It is about life challenges. It is about coming to term with reality. It is about courage. It is about love. Both actresses are very true to their role. The actresses had very good chemistry between one another in the movie. This is the key of the movie that made the movie. It is rare to see an independent film like this one. One could tell the hard work that the film crew had to have while producing this movie. I wish to see more movie from this producer/writer. See the movie, you will love it.",1,"this is one of a very few movies with terrific acting, wonderful story line and worthwhile to watch. it is about changes in life. it is about how happiness can be found when one is true to oneself. it is about accepting oneself and others. it is about life challenges. it is about coming to term with reality. it is about courage. it is about love. both actresses are very true to their role. the actresses had very good chemistry between one another in the movie. this is the key of the movie that made the movie. it is rare to see an independent film like this one. one could tell the hard work that the film crew had to have while producing this movie. i wish to see more movie from this producer/writer. see the movie, you will love it.",label_unchanged,lowercase,
CHR-GEN-018,imdb-1010,SA,"The story starts off in the home of a little girl who is going to have a Birthday Party and both the mother and father seemed to act rather quiet and reserved with each other. They proceed to give their daughter her present which is from both of them and it stuck me funny the expressions on the two parents faces as they gave their child this gift, it was almost like, 'I hope she likes it'! There is a killing in the film and Catherine Mary Stewart,(Julia Kerbridge),""Reaper"",2000, gets involved with the case because of family ties. Julia is working hard to become a doctor and this particular murder disrupts her entire life. Rob Lowe, (Kevin Finney),""View From The Top"",03 is a next door neighbor in the same apartment dwelling as Julia and he eventually goes to bed with her and tries to help her in other ways. This is not a bad film, but it is certainly nothing to go crazy about, unless you like a film location in Canada and a good looking Catherine Mary Stewart, a native from Canada.",0,"THE STORY STARTS OFF IN THE HOME OF A LITTLE GIRL WHO IS GOING TO HAVE A BIRTHDAY PARTY AND BOTH THE MOTHER AND FATHER SEEMED TO ACT RATHER QUIET AND RESERVED WITH EACH OTHER. THEY PROCEED TO GIVE THEIR DAUGHTER HER PRESENT WHICH IS FROM BOTH OF THEM AND IT STUCK ME FUNNY THE EXPRESSIONS ON THE TWO PARENTS FACES AS THEY GAVE THEIR CHILD THIS GIFT, IT WAS ALMOST LIKE, 'I HOPE SHE LIKES IT'! THERE IS A KILLING IN THE FILM AND CATHERINE MARY STEWART,(JULIA KERBRIDGE),""REAPER"",2000, GETS INVOLVED WITH THE CASE BECAUSE OF FAMILY TIES. JULIA IS WORKING HARD TO BECOME A DOCTOR AND THIS PARTICULAR MURDER DISRUPTS HER ENTIRE LIFE. ROB LOWE, (KEVIN FINNEY),""VIEW FROM THE TOP"",03 IS A NEXT DOOR NEIGHBOR IN THE SAME APARTMENT DWELLING AS JULIA AND HE EVENTUALLY GOES TO BED WITH HER AND TRIES TO HELP HER IN OTHER WAYS. THIS IS NOT A BAD FILM, BUT IT IS CERTAINLY NOTHING TO GO CRAZY ABOUT, UNLESS YOU LIKE A FILM LOCATION IN CANADA AND A GOOD LOOKING CATHERINE MARY STEWART, A NATIVE FROM CANADA.",label_unchanged,uppercase,
CHR-GEN-018,imdb-1010,SA,"The story starts off in the home of a little girl who is going to have a Birthday Party and both the mother and father seemed to act rather quiet and reserved with each other. They proceed to give their daughter her present which is from both of them and it stuck me funny the expressions on the two parents faces as they gave their child this gift, it was almost like, 'I hope she likes it'! There is a killing in the film and Catherine Mary Stewart,(Julia Kerbridge),""Reaper"",2000, gets involved with the case because of family ties. Julia is working hard to become a doctor and this particular murder disrupts her entire life. Rob Lowe, (Kevin Finney),""View From The Top"",03 is a next door neighbor in the same apartment dwelling as Julia and he eventually goes to bed with her and tries to help her in other ways. This is not a bad film, but it is certainly nothing to go crazy about, unless you like a film location in Canada and a good looking Catherine Mary Stewart, a native from Canada.",0,"the story starts off in the home of a little girl who is going to have a birthday party and both the mother and father seemed to act rather quiet and reserved with each other. they proceed to give their daughter her present which is from both of them and it stuck me funny the expressions on the two parents faces as they gave their child this gift, it was almost like, 'i hope she likes it'! there is a killing in the film and catherine mary stewart,(julia kerbridge),""reaper"",2000, gets involved with the case because of family ties. julia is working hard to become a doctor and this particular murder disrupts her entire life. rob lowe, (kevin finney),""view from the top"",03 is a next door neighbor in the same apartment dwelling as julia and he eventually goes to bed with her and tries to help her in other ways. this is not a bad film, but it is certainly nothing to go crazy about, unless you like a film location in canada and a good looking catherine mary stewart, a native from canada.",label_unchanged,lowercase,
CHR-GEN-018,imdb-1711,SA,I recently waisted 8  by going and see this movie in the cinema. It was a waste of time and the only feeling you get going out of the theater is a slightly nauseous of all the disgusting social pornography. <br /><br />It could have been interesting if it had a quite absurd twist but it hadn't so it was just plain awful with maybe one or two scenes which could have been taken out and made to very nice short movies.<br /><br />Another thing I thought about is the way the director uses all the Finish stereotypes as characters. It is quite extraordinary how you as a Finish director can make a movie with the worst stereotypes of your own nationality. It was sad to sit and and hear the audience sitting and laughing at things that they thought was typical Finish but in general just is making fun of people.,0,I RECENTLY WAISTED 8  BY GOING AND SEE THIS MOVIE IN THE CINEMA. IT WAS A WASTE OF TIME AND THE ONLY FEELING YOU GET GOING OUT OF THE THEATER IS A SLIGHTLY NAUSEOUS OF ALL THE DISGUSTING SOCIAL PORNOGRAPHY. <BR /><BR />IT COULD HAVE BEEN INTERESTING IF IT HAD A QUITE ABSURD TWIST BUT IT HADN'T SO IT WAS JUST PLAIN AWFUL WITH MAYBE ONE OR TWO SCENES WHICH COULD HAVE BEEN TAKEN OUT AND MADE TO VERY NICE SHORT MOVIES.<BR /><BR />ANOTHER THING I THOUGHT ABOUT IS THE WAY THE DIRECTOR USES ALL THE FINISH STEREOTYPES AS CHARACTERS. IT IS QUITE EXTRAORDINARY HOW YOU AS A FINISH DIRECTOR CAN MAKE A MOVIE WITH THE WORST STEREOTYPES OF YOUR OWN NATIONALITY. IT WAS SAD TO SIT AND AND HEAR THE AUDIENCE SITTING AND LAUGHING AT THINGS THAT THEY THOUGHT WAS TYPICAL FINISH BUT IN GENERAL JUST IS MAKING FUN OF PEOPLE.,label_unchanged,uppercase,
CHR-GEN-018,imdb-1711,SA,I recently waisted 8  by going and see this movie in the cinema. It was a waste of time and the only feeling you get going out of the theater is a slightly nauseous of all the disgusting social pornography. <br /><br />It could have been interesting if it had a quite absurd twist but it hadn't so it was just plain awful with maybe one or two scenes which could have been taken out and made to very nice short movies.<br /><br />Another thing I thought about is the way the director uses all the Finish stereotypes as characters. It is quite extraordinary how you as a Finish director can make a movie with the worst stereotypes of your own nationality. It was sad to sit and and hear the audience sitting and laughing at things that they thought was typical Finish but in general just is making fun of people.,0,i recently waisted 8  by going and see this movie in the cinema. it was a waste of time and the only feeling you get going out of the theater is a slightly nauseous of all the disgusting social pornography. <br /><br />it could have been interesting if it had a quite absurd twist but it hadn't so it was just plain awful with maybe one or two scenes which could have been taken out and made to very nice short movies.<br /><br />another thing i thought about is the way the director uses all the finish stereotypes as characters. it is quite extraordinary how you as a finish director can make a movie with the worst stereotypes of your own nationality. it was sad to sit and and hear the audience sitting and laughing at things that they thought was typical finish but in general just is making fun of people.,label_unchanged,lowercase,
CHR-GEN-018,imdb-1279,SA,"I had never heard of this film until it came to DVD. I was immediately intrigued by everything about it: the actors, the title, the cover, and especially the author. Arthur Miller, you can't go wrong with him, can you? Yep. I haven't read the novel, but I'm going to guess it was a lot better than the film. I had high hopes for this movie. I love Macy and Dern, and it looked interesting. Unfortunately, this film never really rises above cookie-cutter messages about racism and bigotry. If you've never seen any other films that deal with this subject, or if you never knew that America was founded on bigotry, then maybe this film will wow you. Others will probably find it predictable, stale, and overall bland.",0,"I HAD NEVER HEARD OF THIS FILM UNTIL IT CAME TO DVD. I WAS IMMEDIATELY INTRIGUED BY EVERYTHING ABOUT IT: THE ACTORS, THE TITLE, THE COVER, AND ESPECIALLY THE AUTHOR. ARTHUR MILLER, YOU CAN'T GO WRONG WITH HIM, CAN YOU? YEP. I HAVEN'T READ THE NOVEL, BUT I'M GOING TO GUESS IT WAS A LOT BETTER THAN THE FILM. I HAD HIGH HOPES FOR THIS MOVIE. I LOVE MACY AND DERN, AND IT LOOKED INTERESTING. UNFORTUNATELY, THIS FILM NEVER REALLY RISES ABOVE COOKIE-CUTTER MESSAGES ABOUT RACISM AND BIGOTRY. IF YOU'VE NEVER SEEN ANY OTHER FILMS THAT DEAL WITH THIS SUBJECT, OR IF YOU NEVER KNEW THAT AMERICA WAS FOUNDED ON BIGOTRY, THEN MAYBE THIS FILM WILL WOW YOU. OTHERS WILL PROBABLY FIND IT PREDICTABLE, STALE, AND OVERALL BLAND.",label_unchanged,uppercase,
CHR-GEN-018,imdb-1279,SA,"I had never heard of this film until it came to DVD. I was immediately intrigued by everything about it: the actors, the title, the cover, and especially the author. Arthur Miller, you can't go wrong with him, can you? Yep. I haven't read the novel, but I'm going to guess it was a lot better than the film. I had high hopes for this movie. I love Macy and Dern, and it looked interesting. Unfortunately, this film never really rises above cookie-cutter messages about racism and bigotry. If you've never seen any other films that deal with this subject, or if you never knew that America was founded on bigotry, then maybe this film will wow you. Others will probably find it predictable, stale, and overall bland.",0,"i had never heard of this film until it came to dvd. i was immediately intrigued by everything about it: the actors, the title, the cover, and especially the author. arthur miller, you can't go wrong with him, can you? yep. i haven't read the novel, but i'm going to guess it was a lot better than the film. i had high hopes for this movie. i love macy and dern, and it looked interesting. unfortunately, this film never really rises above cookie-cutter messages about racism and bigotry. if you've never seen any other films that deal with this subject, or if you never knew that america was founded on bigotry, then maybe this film will wow you. others will probably find it predictable, stale, and overall bland.",label_unchanged,lowercase,
CHR-GEN-018,imdb-1513,SA,"Dee Snider is the villain in this movie and his bad acting and overacting kind of ruined it for me. The whole movie just seemed to take itself too seriously. It tries to achieve the dark atmosphere of ""Seven"" without the good acting. The movie highlights the urban industrial rock / tattoo / body art ""subculture"" and expects us to be impressed (scared?) by the size of a guy's nose ring. I'm not a expert on movies but the script and acting in this movie are just awful. Dee Snider looks the part of the villain but his acing is downright horrid. I recommend not wasting the time on this one unless nothing else is available.",0,"DEE SNIDER IS THE VILLAIN IN THIS MOVIE AND HIS BAD ACTING AND OVERACTING KIND OF RUINED IT FOR ME. THE WHOLE MOVIE JUST SEEMED TO TAKE ITSELF TOO SERIOUSLY. IT TRIES TO ACHIEVE THE DARK ATMOSPHERE OF ""SEVEN"" WITHOUT THE GOOD ACTING. THE MOVIE HIGHLIGHTS THE URBAN INDUSTRIAL ROCK / TATTOO / BODY ART ""SUBCULTURE"" AND EXPECTS US TO BE IMPRESSED (SCARED?) BY THE SIZE OF A GUY'S NOSE RING. I'M NOT A EXPERT ON MOVIES BUT THE SCRIPT AND ACTING IN THIS MOVIE ARE JUST AWFUL. DEE SNIDER LOOKS THE PART OF THE VILLAIN BUT HIS ACING IS DOWNRIGHT HORRID. I RECOMMEND NOT WASTING THE TIME ON THIS ONE UNLESS NOTHING ELSE IS AVAILABLE.",label_unchanged,uppercase,
CHR-GEN-018,imdb-1513,SA,"Dee Snider is the villain in this movie and his bad acting and overacting kind of ruined it for me. The whole movie just seemed to take itself too seriously. It tries to achieve the dark atmosphere of ""Seven"" without the good acting. The movie highlights the urban industrial rock / tattoo / body art ""subculture"" and expects us to be impressed (scared?) by the size of a guy's nose ring. I'm not a expert on movies but the script and acting in this movie are just awful. Dee Snider looks the part of the villain but his acing is downright horrid. I recommend not wasting the time on this one unless nothing else is available.",0,"dee snider is the villain in this movie and his bad acting and overacting kind of ruined it for me. the whole movie just seemed to take itself too seriously. it tries to achieve the dark atmosphere of ""seven"" without the good acting. the movie highlights the urban industrial rock / tattoo / body art ""subculture"" and expects us to be impressed (scared?) by the size of a guy's nose ring. i'm not a expert on movies but the script and acting in this movie are just awful. dee snider looks the part of the villain but his acing is downright horrid. i recommend not wasting the time on this one unless nothing else is available.",label_unchanged,lowercase,
CHR-GEN-018,imdb-10939,SA,"Great premise, poor execution. Cast of great actors is watered down into a poorly written, poorly directed, poorly edited, waste of film. Only redeeming quality is the numerous shots of the food.<br /><br />Joan Chen, Mercedes Ruehl, Kyra Sedgwick, and Alfre Woodard should fire their agents.",0,"GREAT PREMISE, POOR EXECUTION. CAST OF GREAT ACTORS IS WATERED DOWN INTO A POORLY WRITTEN, POORLY DIRECTED, POORLY EDITED, WASTE OF FILM. ONLY REDEEMING QUALITY IS THE NUMEROUS SHOTS OF THE FOOD.<BR /><BR />JOAN CHEN, MERCEDES RUEHL, KYRA SEDGWICK, AND ALFRE WOODARD SHOULD FIRE THEIR AGENTS.",label_unchanged,uppercase,
CHR-GEN-018,imdb-10939,SA,"Great premise, poor execution. Cast of great actors is watered down into a poorly written, poorly directed, poorly edited, waste of film. Only redeeming quality is the numerous shots of the food.<br /><br />Joan Chen, Mercedes Ruehl, Kyra Sedgwick, and Alfre Woodard should fire their agents.",0,"great premise, poor execution. cast of great actors is watered down into a poorly written, poorly directed, poorly edited, waste of film. only redeeming quality is the numerous shots of the food.<br /><br />joan chen, mercedes ruehl, kyra sedgwick, and alfre woodard should fire their agents.",label_unchanged,lowercase,
CHR-GEN-018,imdb-19749,SA,"I think it was François Truffaut who said that the best movies either involve the joy of making movies, or the agony of making movies. This flick is definitely of the first type. Tromeo and Juliet is a pleasure to watch from start to finish. The zany zeal fuelling this Shakespearian shenanigan is infective. I don't think I've laughed so hard since I saw Monty Python and the Holy Grail. It's that good!",1,"I THINK IT WAS FRANÇOIS TRUFFAUT WHO SAID THAT THE BEST MOVIES EITHER INVOLVE THE JOY OF MAKING MOVIES, OR THE AGONY OF MAKING MOVIES. THIS FLICK IS DEFINITELY OF THE FIRST TYPE. TROMEO AND JULIET IS A PLEASURE TO WATCH FROM START TO FINISH. THE ZANY ZEAL FUELLING THIS SHAKESPEARIAN SHENANIGAN IS INFECTIVE. I DON'T THINK I'VE LAUGHED SO HARD SINCE I SAW MONTY PYTHON AND THE HOLY GRAIL. IT'S THAT GOOD!",label_unchanged,uppercase,
CHR-GEN-018,imdb-19749,SA,"I think it was François Truffaut who said that the best movies either involve the joy of making movies, or the agony of making movies. This flick is definitely of the first type. Tromeo and Juliet is a pleasure to watch from start to finish. The zany zeal fuelling this Shakespearian shenanigan is infective. I don't think I've laughed so hard since I saw Monty Python and the Holy Grail. It's that good!",1,"i think it was françois truffaut who said that the best movies either involve the joy of making movies, or the agony of making movies. this flick is definitely of the first type. tromeo and juliet is a pleasure to watch from start to finish. the zany zeal fuelling this shakespearian shenanigan is infective. i don't think i've laughed so hard since i saw monty python and the holy grail. it's that good!",label_unchanged,lowercase,
CHR-GEN-018,imdb-6865,SA,"I would ward off any temptation to view this movie, it is quite simply dull. The characters are predictable and mindless. The assassin is quite unenigmatic. There is no tension, fun, no style or even a glimmer of originality to be found in this train wreck. And the morass of Hollywood cliché's are stifling. Oh, and you have a movie that makes a hero of an IRA terrorist. Cute. And now I need to speak some more to fill up the ten lines. And a little bit more Is that enough? Not quite, how about now? No, well further confabulation should do the trick, but The Jackal is really not worth ten lines of exposition. The original was great though.",0,"I WOULD WARD OFF ANY TEMPTATION TO VIEW THIS MOVIE, IT IS QUITE SIMPLY DULL. THE CHARACTERS ARE PREDICTABLE AND MINDLESS. THE ASSASSIN IS QUITE UNENIGMATIC. THERE IS NO TENSION, FUN, NO STYLE OR EVEN A GLIMMER OF ORIGINALITY TO BE FOUND IN THIS TRAIN WRECK. AND THE MORASS OF HOLLYWOOD CLICHÉ'S ARE STIFLING. OH, AND YOU HAVE A MOVIE THAT MAKES A HERO OF AN IRA TERRORIST. CUTE. AND NOW I NEED TO SPEAK SOME MORE TO FILL UP THE TEN LINES. AND A LITTLE BIT MORE IS THAT ENOUGH? NOT QUITE, HOW ABOUT NOW? NO, WELL FURTHER CONFABULATION SHOULD DO THE TRICK, BUT THE JACKAL IS REALLY NOT WORTH TEN LINES OF EXPOSITION. THE ORIGINAL WAS GREAT THOUGH.",label_unchanged,uppercase,
CHR-GEN-018,imdb-6865,SA,"I would ward off any temptation to view this movie, it is quite simply dull. The characters are predictable and mindless. The assassin is quite unenigmatic. There is no tension, fun, no style or even a glimmer of originality to be found in this train wreck. And the morass of Hollywood cliché's are stifling. Oh, and you have a movie that makes a hero of an IRA terrorist. Cute. And now I need to speak some more to fill up the ten lines. And a little bit more Is that enough? Not quite, how about now? No, well further confabulation should do the trick, but The Jackal is really not worth ten lines of exposition. The original was great though.",0,"i would ward off any temptation to view this movie, it is quite simply dull. the characters are predictable and mindless. the assassin is quite unenigmatic. there is no tension, fun, no style or even a glimmer of originality to be found in this train wreck. and the morass of hollywood cliché's are stifling. oh, and you have a movie that makes a hero of an ira terrorist. cute. and now i need to speak some more to fill up the ten lines. and a little bit more is that enough? not quite, how about now? no, well further confabulation should do the trick, but the jackal is really not worth ten lines of exposition. the original was great though.",label_unchanged,lowercase,
